id;n;e;p;q;d;t
515;E02C236260EC9A57A39478AC247B912927E9BB43D39AC7760912EC67D12D87D1BAC96606590D1FFFD56530E42DEB3299A05F52C02B7A05869BF9510E4E3FD36A9A5833FF2B951FCD114C153DAB7EC4E374B62CCDCCC61B79B7D0443B378B8C922E5BEDE29CCC1B5F7CDC0E95A11568BBED79F43BFFB944B3B096AC45A1F47F12587328122646AF022F1090E48628956DFA7F305C500194757ED012D624066B7DD443E71ACDF123DB3ED548DC75B5443FE7A22FA238AB2BC82E110FFBE86E30C256AEEF8EE02080937C956A9CE46E562A6E3E6D9660431F8876280DAF765B4BE81CE0746DD2A3A834FD816CE2605A35D9DB445DBDD449F15B9A32F64C5E33083B;010001;F8658D154E41773D38483C5335C6B687BA1EB81D8180DB5CA199726315CABBD34DFA61C63CA265BA5277061E0AC0523262AA8185F52599C031C84763883DCDDCB58F95E1212B690520310A7E0D3FDF02503A7B866EAFA3FCAF7F2953CF8BB9D40B72CEA4DCF1B7FF71C98D0DC0101E67D71758B12CC41E560D6243C0BB32425D; ; ;4295
516;BEA54A9CA90B565381562A06FC49EC351869353C8FF8B8CFE4C9727CA6C321B81DAF84DA4D08BF30DD894FD6988537DD948F845F85326641D0C93AB5126C61579FA23F66043C46191BA52066FAFA52AE2D67CF978AE0A33F6A26FA382DD30C803FFE74F479EED7F6B32C3FA184A3571D3307C72E669C61D25059E2EFBE0E59C3E4F4C076F57394A968C51F0B147D3D7CAA1F268CA620740A23E2A7BB40B9D7ABBDF2B683403482456961267C9C0E66BF4384CC45A0D92D9B17E6BF8BA1B85F5E057C245234CA82794E84474A535987E20FC04921011D89D3E579DF0620F2006A238617C3E2CD3306DF9BB56C8F67F9976696CB33C12F316B8E5CD586D312AC69;010001;E554576C65F763E196F39A760826A2035A78578479B45D679E2746DE86440A68F292633DB535DF65A01B965ACF19FB4E05DA3B7DA22D57BD038D1B67BE8E71F04F4803853657C9517662EE3C966142FE55A754F63DDBE6AE6B3938E7F5FA6A9FC46A3F8DC670B6308E4FC4C1D37B7FB01ED86EEC56FD7CEFED55BF3B65C93351; ; ;4075
517;D521CB3E0346891D310F4AFC07D9401160C39CAAA7157A592ACA134817DDA1C85753602E633C71D33CAB874476A67AF5019C8CDBB28F3B9C8DE4870A0E2079F4E66D720FA81053045251AF0A9B51291DF2771D5B2A9D88280BB7DF1574C4A68750828DF28FCB3BB2D7CEA19A0A333E763BE628E047D5BBF572C156C90D8C4B0A7A86E0846CC7492BE6945F06F77CAE8DD4D4A05C911CFC1C1C86FE32DE7E5C813B392F4DCBEDC8CB75A285369D2B217847BA97E17216281FB696E6583A68B5AA79FF06F8D2D561BC53F62325EEF917E7D694A2CD49B8F3020775D297CC362F27729522681331BF8CA346A6D260AFC3D9AD1F37D344CF10CAA422265A583458D1;010001;EC30A4E2AF2C79325143F8D42C425ECD7292CE5A1B4AD46DF667756DE03A61CB05F0D545A9109932BB18993E402EB063A3CC86E52D25F3D0B6B3014DD753961F7D73A3EC04406838CCC98F04D924849781627E9B5F73D4A5C9B158D45A6DC89C501736E8F9241FBD15460E5F56A02C962DB6FF4D08CC136615A65AC168942939; ; ;4014
518;B6F3EA64A57D80585733D2CF6E34F59841CE7A243F5E3DBEEB812D1A3EF15C68F186CAB9D9BCE11AF7DFA3F66457B883B2F54A1C8E85D84F193548B7778DDA90C2D10579F8EED24E8AC480498D2E59DF26087FF99B87D1D09FB8286F5BD3FB0CC5087CC34942402BA598DBA0E5558151F68D63F42E39A22FC3D5160A16A55BE1C76E19519DF0C705E713A1CA0DC85C19DE75278EF944E04DCDE0230F492620E36B9FD902E57E62D1E28AA7C11354E3829E94E263E01DA690966CC946DB94556B8D7A8877D4323F520C7F4E8EF85928DBD97A4C9AA3508CCF99D27850F4820CF33206F0D7F6395E6E5C66A49D54029DB4D3498C0F84E33D1B2C7F1B12E2C2B9E7;010001;DFDA5D87490345FC679B2A141F29EAD568C5F85AA3429123538E22E4BD1E0FD4E22C42B69BB017A26085FE3F0A5558AD3B2A34E263F8DFE3F3546CBEF69433B63A30FA58C7A0A01D4115395D1092C5FC066EBBEC07AA133C0339B47E6A9D3BCA193D34E00C1D7F153B6F842FD77DFF76173ABF1E2A690A295F4E87A628428551; ; ;4191
519;A7573A284862C8F16F33052E755459A9D5EE4341B27E8CB05332D87DCFAE3590151771F65C47E09B36F6541317B0756D1B56988FAD0A485161A432912BBFCD56EBBF3C7EF4D7417097FDFC37410601D5B60F73A1D2B04BADB4A27F321613B19373091153A97983576C59D0CEBC66233EEAEB39A73C1D8F846963AE27CBCD88906F332158A58BEE52E75818E743EDAA48A7D3B10F79E34FED2E76C6429A29CA7D6540592C571D2963342055E3CBB0AB914ECE04A78724C4FF7F110D4F6134EC802E1BD9D1A7B9F1EB67803394533FD27E6BB4FF2CAF7AB2CB77100F74B7A4AD573145D27D5A98F6862A150FE06C33D48329CBA985DA4631DD1DA7119B506835E9;010001;D12C82F86446BA152EBE31F13CAEAE21CD077C3864E46FADCB180F10C72D683EF1208E4644E03246D0AD0D3B65C1798196854CD6A025A1A897A5D7638312351014FBAE4C28940CB7A0F400C2F3538DC7465DC350CBE5BC3FA3177FB3B79227B2A06DC2A43BA72AA5A15806D27ABAB1E378479A2DDD59BA72BE59EEB347F63373; ; ;15737
520;9F7A1D2CD94F08B29C5610C3A9DA126998330AB5D823A86054D86D6E33F94A80EFC431BA8AF14DF3E426DABC34AC33DB9C87E27CC7DA190992C58D9F9C73908321166E851998F7EF266FDD08A6709C1959C7C8B24D6CF159CB3DFF8E3A7FB95D1B9781094E202D9631C53D9DEAFBD16FF4710C9C832B51B9D60619989E10E5690C970059761BB1CFEEE4C81B0B34BC25DD2EABE2F44CCFE7FCA50362C140D4F48EAA8A087366E5341F532C906AB7B13A76AF4DBC529CD5B7338ADD96B3A7A68EC63B52D9F7E985743902B8B21101A1E2EDA2FAF104B6B226937A551F965915378B56278D9F3FDD9B342016617434461F9E678046009AF1C40B6ADECAAB997A4B;010001;CC50FB305B9769E0F67C0958B964A097958AA024E4A514A060A05DE610111D09F3C53E76DD2788F23FB722F117A1754F095CD2840E1F4C1BF65A8003E81C67C47D739335C36E1A61956D85DA485D59A5EB0063DD6A03863D814014F47C4671F1745CCAC0F9CA5FCB8981059B97EF6834B8546A6AB6C31B410EE903F62F3CDC1D; ; ;3791
521;A9AC9737206D28EDB49F6E9714A9F7AC1E6C2895C10453749CD78BAC83773616B615DADFDC4E5449EA02BC7191B2D0918D798DD2FD846D7A7F4B5944DF2368CBC70EC2D9C15163323D81E32EC92AA17F266FB92AE2A741F148334CC0EE357F416174A2FB525E233705452C42C91A14F2AEA0D6DB52D549AAB326375B40D1BEED6CEFBACB604EB100F8D836EC33DCE01D846A2C5B155B297CE8879D4E9509C99CBD1D0E15C2CED71643D9C1A13CFB84C7479EC24FB2DDBACE4B795AF2A11813F039F555806279BE3D49EF581740A9D1D720C9B7FD5CCBEDD339D9DE684AACA44B19752C155FED07E8C3624EF8D15EEE6F23C031B16E09BFEECEA24BAEC3E8089F;010001;D51127BA95BEB9EE5B6620D296FB9E65BEAED2D2A434E10D7BD47A3B7D0E9939F3EE665E3262B281474F228C13FE4B81AF885FAF8E8941E9DE0D535C6C5A79F580483B7B9D21F76ADFBCDB933FFD85ED0B0BFE86F2C2C2ED40B308DE1148C6EEDB6032AE99F3B7DDD2282A1D8E1D67F0E82BF9D9520A2B5BC70434FF5BAFF6E3; ; ;2454
522;CA242A7F12B98B93DBB9683468003B907C7D1443E00C1627EF41F0293EA017B4D53ECBB5C1C69D957F5F5C4BB757702978253062ABAE9D963BC53FB02DE4805BAAD19264E85DA22D6B02DF6EDBFC464BB1CC96C0AB87C21A6AD055E8BFA8990F8CB9C569642EFCBDEF6CC28EF392BD330664E974EA354241123596E3ED4B566DEA8228F59ABD75A971C4587707479AE181481D11082A97F164199D153E6E4A075B640C6185B0594208EDDE46EEC2F779061E547674A0E985255FA464F223EB51038BA1CF4B3B11AC7254487236AC3D8048683ACEF219CEEAB16CF15BD2CF691D58B3DE481B76696CFD01BC6812515801807F782B398AFB1C0EE39B738CD73197;010001;F4823EF62892C5B429642A17FB5C8277813F2581108A49B3569E68093C0EC64399961DD70351C8CBA8EE23CAD97C194B032099061F811AF47FB453E20DE8A8F3B4BB0E1070C4482FD7E7297EC9EB84E1D29AF5884DB404981838CBE51736D13BF44B5719B60660D14906B2CA2E85495421532E60B579F924F9082C7617BBABA1; ; ;8163
523;C0E37EAEB3B05AFEF9CA32E1020EAC83F6B12597893FCFFA836AEB0D287679290C183EC148433EA031EFCB309CCEA952135DF540EB026D9871C7A4A475AB4E8191E0E332E14C01268BE4ED294ADDD73384EA75624379B74F20468DEAFF86CEA778481CC0303C8733D3F8070FB63038231D6C4FA0F55F3A99A0E2FEFD0E781354AAC6E88393FD9D5AE83672FCF7D1E49A45A924607D0004461B678B3E8BDE07AF12D00A83FD0C0985EE329366D5346451A9935423E3AA7ACB5BB71645C19497E54DA03DCDD484EFD863733A27004B73541F3864A9CAE216F156B3FE95726ABBAFB40BDB011AC8A100B892FF468D5014E6EE031CA8A0F63181ABC3960BFAF2CF4F;010001;E0BB417AA02C7C87A34EC36C4F2C8FF2364F96907767290A386EC51ABC6F5B7896183F10C051481EE77C9500DC8C28F2362D3F2AA06393A3D7CFB91B25C282456E7BDF5AC69DC19B06EAF96E8AF2485FDE1FB1654C20005B6C48D4726A53748A16580B2C3C6DD29AA05643E402A05B22C7BE18B1746027BBE237C7A2CE143317; ; ;4574
524;C1103539D687BE51A5915692CFEEC5EC4B17E31B12AE65F3C1F43259D915A33780896ECD4D5F65E058A09E242CB33F657A7C22BF0E339321FB41FA02DE088D0434F68B77ACB5F0D76EA3DB88ECB37DA1CC3D50CB9A02F0943C5601A93C698069D1B2BD26D5B045A077565304AEBACA8E2825F51CE740FDB9290BC496AFF779116F7573353C358DEBA867A04FDD2E3D034923D0CA0F2421D04C7DA6B1F752EE239A3C8AC2719760DB4DD827768ABA137EFF6CAE4EE24FC05D4C2AA06ED1B5DE780345375BBD2E2B7A7A1B1F19592DABE2440C1BA85E921E820533B29DC0506D6704BFED6DACF044CE63DDEB10D57F01D0DF5A34DFEB6B17EB7DDFA1F8C571A2CD;010001;ED35C6B3BF10071EC980DF3D4CC59FE459D1208E3B7329F122E6BE9E328A5A2A1A8C3F54FC2686160B0885BBD0CC18F88862EE815B7EC9AE00D3B0A64EF8BFD83131191EBECDEE2A0446DB8CF36CF53EAEA0C1769FB5F9F18A6E8A2E12A83F3D421A05FD059A9897FDABC404AF0665B4CF4D0706F922516FCCE5F4370BC7F749; ; ;2792
525;C673C35844655ADA9DB46AA0AB4634B9B425CC3F508D3746EC3BE6E2EAFDD3CAE33A450D4C9FDFA9B34886A6403A78DB628874536D0A0BE950B952053228FFC1A0639FF7AFDA7DA6F8A94456E879F454084DA0B3C23901CEADD30E82E897450A57BD5406C2E48F2179AE00D5BAB253F32F92C57820121F381479B1614660BCCBADB249DD1CE240AD2897CE6B657A3794341E0C8A36FDEABE81BD59FCA1EA096A121D6979B9AFC3D844E0C84AF36A4C63097E02B32FFE92BDC53F044E3FE27638156D9A735D71762D3FEA8ED74BCAE5854DFF5AFAB5319C26E15A8CAB93C0D633AD1D234B6FF7B0E77C8E1FE2FE58DB483B6B68D0678D2C85A83E745F64C100DF;010001;E3029F438E288C8FE687EE27DE2030F45911241616EFCE1C4B1EFAF7B01678F8FA4A7C58C566CD654A6A6B3B52D6EB7FA97E828EA5F7567D9B00E66D76A1950B377F4B4D218111F60612878CF08615C4535E59D2A1F67A8763EF51A0D6DC4DE7FF36326665AFBD67C6CA5D5869D7C31486603378622AB21D09763F25E275697B; ; ;1781
526;B6F5E9397C47AEAAD70CCC23674FB5C9BD67CBEB7E043E6CDAB5C89C8B702357E2100AC7C79B23655A0A3AC7C60A9E3608CB82A9DE8D2084EDB081A609007561CF5F2CA664BFA62A708033F379CC87B22407BA545C1442343DCD185EF63E4BF648E8A96CABBF9403A6F2748A39ED4ECE6D3F98331552603857651D8A251C700ED44307F22A400D95BE3820ABAAB5A8E3A59DF481AED51821BD6C7F2998DCA66A5CECDE8A2C89BA93013C6D1A42053B14C736641B8945AA22BF21CF0B44AD0E6079DFE15390829BD3618B52B93C17D5A0F9E73E5A45A98186D2423EDA5B01316F68422D2BE6E41F359E5FBC18C23EC4DED1681DDACE5CAA1A8195D6CA7F1C86D1;010001;E55C48D669A5385CA4358C6B46F8DF8D1DD82BA1AAC4457981153DDB63680820F403BBE9B38463A7B90E74741F4BA98C5D6BD409AF19831E4022F0F503E3BF82499590F003D5644C1435FA2BB7C9384F74EFA37636EAB342B30C6F56316BBA80B7B288E7A400591EC5278B3ECC274D269CC0344189E078858B501CAE1FAD5F25; ; ;6985
527;C2FF26A44055681A986748255D8D369E645CC27B9CDAEEB2946D2A6D8C6157440480C6B63F6CF9214310FB78CDD30AB9B61B6058C8C8F42DECEF6A27575809393204826B64CB3DD69208F1D1E5565967FA1C810D9A7C0D2CBE6D9DDD2D2D2D24E84D144EB623B8B5F5A17DDA43B32069D23E94A5485A16CD4DE9C41DFD792D893F0B546EA96A14C581E6D55A85332287D26BD55F809FCF424B12D8F16674BD2E943B67F37EB3B526183AA0C8E26E41CDFD36978759059258DF13D7B4BA1421015B45443768663C6A38C1141F3EB6F46EBBCB32B58A84C88FBC765AE67C06E1BC3664CBA2A9025CC382E2F959E54B9752937CFA786738407FB2209EB3C01E75A1;010001;F09581173A444EDCD71F3E1A9BB22D6A2EED83EA06C0EBB90CF706243FED8EF7175805B2DD241F76A99A5B050969EAF7473A7C6B0D1C3D3387F67A1BE628C4080F0B2A0D03D9B8BACA3A5EAF2FDF0DBB0599C0549F24325F57D5881C97C8DC45A139F4555C3394D886EEAB78F349737F6C05C82FAFB3F4DF2F95B1B991773175; ; ;3682
528;A27E1B6C1D74A8B48B5CE45FFECC87963F54AD3B9912EEAE6A080D2E107561D5BB80A2628D4F1020641C91442BC2EA5FF7223D432F272E3B3716147B466EFA77CB42783B5EBA1E6BEF5E865D90980E0C74A827BF938BBD9815E577EAFFA87F3A11BCFEE983213F6A25A6C636A9C56EF4AF9477B8E4DBF83DA837E284EA73482664E9F8F4195A724FC6A9FFD4F1BB491CD6E2ED9505139DFD77FC8577A090E2B53C1D371ABF483C435543056C8C3230494A94A6988F2A355D2412FE0EE5BBE59FB8572085E91DD591E75ED8060926A528FA40A2A5648DEC8D70903AA20478008A41DC216C08DE0A5627A3F1F1CA487A7111B00B71D530BE467ED84C407C13A8C7;010001;CDF608181DC0FE827B6CB3493B41FCAE663D9F02552880EF059EDF5BF08DB777306BD6DA08BD585A9D52ED7B50096C5E3B47F9A44D226CE49C11D7DFD1D244B9D65A9EC53A7A626C9A8001894772E8C012DC4962E7A1CC4CAB6BE79B7EF665C3C939A3A67CBBA583A72D84A3BD6FECE27FFA8BE2657DFFC434CD1986A88E9F57; ; ;10411
529;D70B1BDD215DC79CFAA6620F4A4F75A23AC61B38D1ADE5B994B2A01B33A063274C212AD7A3F40B51A9E99493444A1D9B04C3B2CBD1AF9524FA157778C8329A97BA3A9BDD32B27B8B8D90816811B677D3D13533840786BEE97C9B9113BAA1ADDCDA3CDE09093462911AF740FE1ACA7FB05CB253A3F3B445C1F6A0D7009E0900497678BD44A7762268FF9E7BF379EDC682515EAB7E0624731B2481FC9C4BD23648C8AF6BCC19B3E589986155C3E28A4922048A5112A784E788A1706B2E7E2ACB3BF4A7BADF3A9A507C3D705E136F0312A4CE37F3F951174FA1B55F8A9615311FFFD3A7442AE329586A324D3A0293D1282BB3B31AD8CAB29E89CAE79C7F960A54CB;010001;FC787BDDFD45D48F79A7277DDF9F7DC7A9892DA19DB6BC38E65D6861FAA77DEDDA41E2242040CB5BEA474607BFEF5770F52999743C7A5E1402A407A88303A6CE99468472BE07373E18396AA1802A27D3EF4FC39B46DD9155CACB2F0CA6568E94E57D3F884F6A4077BF3B97CD15769E69A26468D149EA45AA0B4F2D7FBF4DE2DB; ; ;6769
530;AFC98638516AC2D38BBFFB966586152B857B2C10975B9E777B50158A402B2F12296F1964985BF3EAA0520984C2CB48E320206CBFA2FE1EA11BA0BF50A2BF20573EF9F68EDA2B7423757F98819F96E1C39EC633AFA065409F75D4A7445AC259BB3937CEAF4C7CC205F2F8CF4F895A9D103AC7DDEB2ECA98FA1274E3389D59603C1566D9920C88A9419942A5237E13B88C1A779A32C218FB13140F8776DA5DFF7E1205F361B14E0A44CC570B409EE37B217AD2F8FAC409978FD6353669CBD46B3E23A858FCECC6A2E2C1A7DECCCDE33E3A23F4A3E0EBD35F3670F0B23E25525980CECC709B6229F673A2B84A9EAFEA5ABEEEB87F1F9CC191633724BAF5416E17F7;010001;E34A8B408412BB53BCCAE394D62179336B9811CD1B1561293F4014AAFC8FF46ED5390EB89918438C04A998BCF08BFE078F93E2B3114C3DF532EDBF12DAA3E2313EA25A42C9B78DB70C97FD48CCE6801276BA421534150AA875C67A6B6207D493C43A5F332894472C21C19F095DF98A75BC571F3C55FD876926AB8CC189247901; ; ;3233
531;9CC639CBF06A3265F55239E0E72EA542F0D14F515A07D980D8074B9A27E8297C48152899588C7BF8665E1552132AD2742D5CF69646D7A9CCE7983473AE91E3DE95698DDF820F22225B415F466D96244324CBF1446E2EC665FDFAFCF1AF54DFB4D74292CB4E8B2D08A6BE778818C247EDCED7FC040DB994F0C1B32606DDE7A5B9F7BF9AEA90A5453A619711695B8FB84E4F0D9F32EAA8D87CA1E170208A88FB92732D4BECF584B433C3AF970BD7DC3F8BF7E725F2FF93D827474C6EEA2D19CB325BCE59964F38BA7E41939785B735031EE8B2C459C1A864E7CE956F25E53375FBD882CCB9BEA390FAD36C49CAB7A926A7E832F278CDEDB2F9F37C951DEED4A5C5;010001;CB3E198C828D2E61D028D693871022D4C3BD137DA3FB216B3CA0D48950320ABFECDB1486DFE977E5E056AD2456BB9652D699DA20DA426D54C1542113164D4FF820B0E57028B5E5529B2AE6E180B8AE29C097EE66D89274D7C266BEA6C7007EE6DC7219EC983B55BAF54B27215D35704193CC28F21DB344F84524F723A01A3F85; ; ;4860
532;DFC43DC560C5702CB0A46D00DFA95D60C6820B645E4FE78F8510B8694C8BF37B2EBFCA9C4F98CB39624BAACDDACD465FC9F004FC5823D4C2526EE4DC3E4B85C65D04537748C11EFDE762A52FE2459405665428DA7C2ABC4ABD3C71534EC8B10F8F05B8521D90421D9B920C4EA2661183830A763BAC10B1167A0B8018B6E5423593B4F452D8648EEFA5FD7739E12B32A53A20E0352F57F0E383AEEB547F09C972838B0D2069ECDDFFE52FFFEBE46E459860185FAD950DB01021857A4B63F6C1046FDFF4D3EA97F7DC785DD7EB17A1FE754A07AAFD27EEC84E05684FB1E3A64F8BEC08FA9D52570FC2B534E081D88BC2714D1F054AD741876A67E84127DAE5108F;010001;FC67E38F53BE5A4D55844C870F1E5BC56371E1DFDEDCB61F0CE3B254948BA40E538C6F69B8F45C9940585E4174EA5203A56DF9F68581E409D2E0A74C0D6653611ECD801496BA700808B5580C5BA0E16E8D1CCCD8CC3D983A86C136C7674D2D142333966605876B20113C92BBE5F21C4B55787A39E34336CCE9F18E872F0B8327; ; ;6089
533;F7CB98E4FB3D94AF81C16F1DEB1490EB95BB9AE1A759E8525AAFC5CC0D849633F4F01882780CCAF85DD10ED957C07793DAD8E7994B8AC7827206B2891304CDEB2E1B4790D4FF4182F2C928F4C2191C170CDE673FA5AE80AE4EC1A6C651F59948D0C8EE8807761C4CD91BE21524BFBCA26587188769F1936D779BE3661C792CA46BE6D8976E5B19C717A763B6599CCED6F35CEDF9CBB7929803A82F0E7CB5A8276B96BFAD7D898200CD95781E7EE5DB9C98516E744501F7DED64D264A8762C8AB4B3CED58CDDBE78D5F96841BA23AB9191044DF37C8501D7E0902CC6B2E5F8D6A2E5A3105CB57448FBB38CF4D4626C0A4C2AA66CF6C84BF7572930CB07A861291;010001;FFA603C96A505816D0C5F5626EA2B150D0AB57923457C3A31E934C112B20021AA8E5683143F41841B50900BED4CE5741CF04407A419F5260DDF8A0FD0376D176C7525D832BDC5BE114A7A8B89D1428BFD2ED25FEC2A904F5BAF29D215664E552782D0B92BDEA9C268EF0A823DE6C60F199A222FB2CE4B9A5FA07E2F0261D6E67; ; ;1773
534;A705726CD77C3341ED51A3721104B32E9BBE7793BD162369B2199989EAD4C291BC2BDA3E53F455D990BD4EA76D522531C6783A2716943A0D2526F37EABAAD028EB9C357E00499780C97FB5BC9C30040A52637FE0F4E282414BD17777D7FE76455FBF09F3F272091B894E352AE7F7D3A26A403E7189C0DA740C5B5DFE6CF9EF0288A8A48AFF620394B0E9C0F77D878CD922AA75FD7A2CB9F1D7CB4078654C590CD5E54FF336E475259917065D0DEA2D92C146E81715A0273509CBE0FC53926A4DE4442A06A56B9B96E8821634E3F73C1A782914F6C8285D216E24E4ECA824128BCB5D93ADAFE81A84D62D55F42046C23E46BA5E3F8D761089CBBD972FE298104D;010001;DEAC3CBCB4531347BC2DAEF12E2D19ADF93B1E9C6DB7F217E262FACE54E748B90542AA7C53C9B07C0904135AF11B15523B18029D176836F787D7CE5CA3D46FE4B4381B9695ECA53C3CB8050C33575FAAA9F626E3485A7D6668D1C0F6C6201C4F731874CE4A1202E0B2B87EADDBCA89A857653877B1DF3E4A7C2BCC72A1B4825F; ; ;2733
535;E0F2750839A9C63A1B9F63194D24B48D2E2B0B0AAFE8B42038F3A127ECD3720B2AC3EB359792C3DA919961798329774DDCFD4C9030A64A3B88D7C004090B4CDF18AE4A9AF6A92AD7A7D28827AB19CBBA27A51023F411809BDB025B71B9DB219085E720BC471CF188BD01B2ECEB68A91F1F8C89F1C54D77EF81B953B0B0C19C75DEC054BA07C9867FC232A842A02E0B7A4BE676AD822CB05BCAF327E02B9307151580E8DF53FDD94FFEF31B37682A81AF5960FB297281C656DDB1CA553415A0BED9FBCA60C49B6279308A9E53E78928D7D65D5547C8E248581F73A8C1FF0E239A2BDA68CF36176AFC180E7CE8A95B36B8489717F2CF5D8105B3A47838F597C665;010001;F238623ED3A59D5276FFB9850EB6CD6B0186B5B4ECCB0BEF1B272640B8D8C203AF2ABA36CFA707FD19DF6206C7815EC3D83936A3BF44FC987C5084336ACCE7E0EF3FB94B87750D9BD8903229488286EDB67C57148894953FDCF57B0B24ED4E71251CF96FEE97EF0FC9549C26323DB070E72827CA37CDEAA3D6E1F13D8ED44347; ; ;6664
536;AA15B857008DC68DAAD39B847B94198798141433CF9C6A0BC94CADA2769BE5C62B5D5D252DEAB9BE278371B01B1C7B85255A831E5EAFA7AC40B57955BF97269E24B4C58E1507B5FF2C06D0DBF69E312EA4FEE02F10567BEF12C7A5BAB67A31550AAB3B030FFFB574918CD55AC1FD874CDFB44F5E29CA4F0E8C69BA9EC6F4F54B138E1734E672EC8D21E2E2531B8EFED6225F42B0BF2F6CB40BF9308961197099F963604ACC363A81CC59E2B504EA4D96FB7C596E72D9127E287C2066D0690B5BA20DBA97CC459721A08A268E08363A9439A9226E90102645D04B6904B54B479B6AD3C57B3922B3BD886E2E57396FE5227B11EF83E704CE2D760D0A63CD9B03AD;010001;D93AFFFAEEED0F1DAAF6ECD132C19F2A74D10EFBFA0AC14485C8C2EB51DC1BAFF9DB6A5F2C005B4F8103E00F971300C7AF7DAAA08C6217CEFCD8E99A9F5C36D000852A35DFD6AADA5C6F8E5602B8994B2CB36E7A7C6BE7EACD56258476A31092522415FDA2B323D6CF9B13FA5FEB06E5BAE2D4FB740B7EC5B8466887A7CE6957; ; ;2172
537;AEE06C530677299FA980E620E1C49D99B5C88E15C57E21702BF532C7BB89D3EA58CB3D8DB3187258F11B9408BA2499F1528DBE1BB9B076469AC8174D5BB371729D4603C2E86DBFDFC0C7F5452DBD63C05170E1A16E94B475B1FD253F9F9DA9C6489B82365F938EEC05BDC733B31E531AA7287454C71307A59A83A7FF8A5370ABD5C40EB301258922D7CF7940D510E9CD08D804B0B4EE07AEAF7B9FAEE44482877073A000ECBED31106F8B98D2934BC0C66D6A80F5609B7C0ABF3AB4D7ABF1D2A198C71FAA046AD3C223CFFF53076DBEADEF4676638086FEB4DBFD87F189FC15E230E8A845EAC22F51C451841A2456226020BF8DDCAE3B015F719E003385C9691;010001;D489A12E7CDEAA65CFD4C95401B92A0AC8F1D7B78CB4071335F6E0FD371BABC79B8340CADBA16E72DDCCA58B1CC12FE24B74E8DFAB8FB0394E2F08ECB088E9BCD0FD41D7AF46733BB6FD4310760457F60B17AE406D7692CF2C9D57F5CB53FB45F5DACFABCF4BB0D917918989A669344ECC5A1D2ABBC982CB5758E9B7CB8249E7; ; ;1218
538;A3B6110132DB56CEF49588B986FDC30AB5A37CD8B0FEE39159DF6E30BFCA3A7C52007349AED7BE93177F1395C0A6075464C5BFD1551B1F38C29B7D1949B8911162B4D0B21730F435FCDEBE435AED19C94BD7AE6F46BA2DE91487211436AB685A79ACDE4DBDEA24F3AE369FEC28F192BF91BA3ED5FCCA509FAC9DEE64D3844DE09081EA8BDA302341DECF78751C4C52AE5969B89940A53503598950F78E7539AAEA98AAA163AE48DE19B39A608BF810B3611DD6AA6C60D248149E4346D907991C287D06DCE969842149013D8A98A675B209402DA35FC277BDA2498AC31F748AB93DC5A738FCD1A27CECF5DF8E3B24D63607D4A193FB2E08DFEC6C748300E47A09;010001;D1942284CBB2179D90E791EF55FA41BA72CE79F981DBA6308CBEC5607E7DFE26DF2D3C02AC03EE8C316ECB721D3902271EE8BDF85D605E8C23C74F25174A34436DFDB26D37F022FFF94008ABF77C5F7932FBD82227A9B2A9C0919D09EFAA575D90CA3DFA11CC7674B97659D944CF4115F9ED21C7E94058B6BE1C711389CBF429; ; ;5475
539;ADBA4AEBA1087A5117F7812AFB1E15380566B7A6CB0027694FD9627340199E4B319CAC5EAD21DB244C85B45D100CB8FA9101E6005031E53B6CF8C0C14F6B9E625C88875ADA62EDBA8784D73847B41698D64F1596B8207F6FD4E54FE3D4BB77CD38DE1D49C2AF5E58C59943B680AF4E1A02A46C330B2956C5AB873DE377124CE19EA40B8AE849AACDF6C2058A6ED248F6B9EF0891BAC30159E992B4DA357A882D66CD09A6D1DC28497268ABF96CAA8EFEE3DEA427C02DDE47274827C8AB5161469D42320C4E2BE74170B4C0AEF2625BF1EC88C7C64FD765583CA1DA2EEA0CDD0ED39C9FBF3AEE50389CD1D5C80BEB2EDACB7FD7C9D25695C97F9C4AC3ACBECB81;010001;D883B6C1B6C7B160B9A25005DC11AB9AAA0D0C66F4417B3C2CC09E450C013E82ADE64F45C474801CF75FA5B7F2EACDB7EF97DA55CB44FA7D64F348CB77889383809B9597060C1DCAE963AF69F28D2B2D8C40B1AEC701EDDF56944EC9572CE66FC4035047EB41F31110A44C3D192A2E2CB4DA15C9771BEFD515ABF6179BA7090F; ; ;4579
